url,source,headline_raw,headline_repaired,headline_clean,article_date,label,char_count,word_count
https://www.nbcnews.com/politics/2024-election/live-blog/trump-harris-presidential-election-live-updates-rcna175178/rcrd60272?canonicalCard=true,NBC,Trump pushes back on questions about his age,Trump pushes back on questions about his age,trump push back question age,2024-10-15T11:32:01.250Z,0,44,5
https://www.nbcnews.com/select/shopping/brooks-ghost-max-review-rcna117906,NBC,We tried the Brooks Ghost Max for three weeks and have never run better,We tried the Brooks Ghost Max for three weeks and have never run better,tried brook ghost max three week never run better,2023-09-28T21:17:19.613Z,0,71,9
https://www.nbcnews.com/investigations/cold-war-russia-uses-mexico-hub-spying-us-rcna171819,NBC,Back to the Cold War: Russia uses Mexico as a hub for spying on the U.S.,Back to the Cold War: Russia uses Mexico as a hub for spying on the U.S.,back cold war russia us mexico hub spying u,2024-09-21T10:00:40.000Z,0,72,9
https://www.nbcnews.com/news/world/weary-israelis-endure-more-hamas-rocket-barrages-n1267371,NBC,Weary Israelis endure more Hamas rocket barrages,Weary Israelis endure more Hamas rocket barrages,weary israeli endure hamas rocket barrage,2021-05-15T08:30:00.000Z,0,48,6
https://www.nbcnews.com/politics/justice-department/trump-indicted-federal-election-interference-case-supreme-court-immuni-rcna168503,NBC,Trump indicted again in federal election interference case following Supreme Court immunity ruling,Trump indicted again in federal election interference case following Supreme Court immunity ruling,trump indicted federal election interference case following supreme court immunity ruling,2024-08-27T20:26:29.346Z,0,98,11
https://www.nbcnews.com/news/world/israels-netanyahu-taken-hospital-heart-procedure-saturday-night-rcna95757,NBC,Netanyahu fitted with pacemaker in emergency procedure as Israel is convulsed ahead of key vote,Netanyahu fitted with pacemaker in emergency procedure as Israel is convulsed ahead of key vote,netanyahu fitted pacemaker emergency procedure israel convulsed ahead key vote,2023-07-23T00:44:42.352Z,0,95,10
https://www.nbcnews.com/news/world/russia-ukraine-war-putin-orban-moscow-peace-zelenskyy-rcna160398,NBC,Putin tells Hungary's Orb??n he is ready to discuss 'nuances' of Ukraine conflict,Putin tells Hungary's Orb??n he is ready to discuss 'nuances' of Ukraine conflict,putin tell hungary orb n ready discus 'nuances' ukraine conflict,2024-07-05T11:47:52.452Z,0,81,10
https://www.nbcnews.com/politics/2024-election/taylor-swift-endorses-kamala-harris-rcna170547,NBC,Taylor Swift endorses Kamala Harris after presidential debate,Taylor Swift endorses Kamala Harris after presidential debate,taylor swift endorses kamala harris presidential debate,2024-09-11T03:06:34.449Z,0,61,7
https://www.nbcnews.com/news/world/human-rights-watch-accuses-israel-apartheid-over-treatment-palestinians-n1265442,NBC,"Global rights group accuses Israel of apartheid, persecution","Global rights group accuses Israel of apartheid, persecution",global right group accuses israel apartheid persecution,2021-04-27T10:28:30.000Z,0,60,7
https://www.nbcnews.com/select/shopping/best-double-cleansing-products-rcna94713,NBC,Double cleansing can be a game changer for your skin ?€? or make it worse. Here?€?s how to do it right.,Double cleansing can be a game changer for your skin or make it worse. Here's how to do it right.,double cleansing game changer skin make worse here right,2025-12-08T15:57:01.513Z,0,97,9
https://www.nbcnews.com/news/world/iran-installing-starting-cascades-advanced-centrifuges-nuclear-tension-rcna157142,NBC,Iran installing and starting cascades of advanced centrifuges as tensions high over nuclear program,Iran installing and starting cascades of advanced centrifuges as tensions high over nuclear program,iran installing starting cascade advanced centrifuge tension high nuclear program,2024-06-14T08:30:38.180Z,0,99,10
https://www.nbcnews.com/select/shopping/how-to-clean-dishwasher-rcna154591,NBC,Your dishwasher is probably dirtier than you think ?€? here?€?s how to clean it,Your dishwasher is probably dirtier than you think here's how to clean it,dishwasher probably dirtier think here clean,2024-05-30T16:32:30.752Z,0,73,6
https://www.nbcnews.com/news/us-news/suspect-laken-riley-killing-indicted-murder-kidnapping-peeping-tom-cha-rcna151254,NBC,"Suspect in Laken Riley killing indicted on murder, kidnapping and 'peeping tom' charges","Suspect in Laken Riley killing indicted on murder, kidnapping and 'peeping tom' charges",suspect laken riley killing indicted murder kidnapping 'peeping tom' charge,2024-05-08T16:06:27.235Z,0,87,10
https://www.nbcnews.com/news/world/nobel-laureate-yunus-arrives-bangladesh-lead-interim-government-rcna165731,NBC,Nobel laureate Yunus arrives in Bangladesh to lead interim government,Nobel laureate Yunus arrives in Bangladesh to lead interim government,nobel laureate yunus arrives bangladesh lead interim government,2024-08-08T10:37:52.629Z,0,69,8
https://www.nbcnews.com/news/world/gaza-children-killed-israel-hostage-raid-idf-hamas-war-palestinians-rcna157777,NBC,Gazan families mourn children who were killed during the IDF?€?s hostage rescue,Gazan families mourn children who were killed during the IDF's hostage rescue,gazan family mourn child killed idf hostage rescue,2024-06-18T21:34:14.967Z,0,77,8
https://www.nbcnews.com/news/world/india-election-results-narendra-modi-rcna154839,NBC,"India hands PM Modi a surprise setback, with his majority in doubt","India hands PM Modi a surprise setback, with his majority in doubt",india hand pm modi surprise setback majority doubt,2024-06-04T07:17:14.302Z,0,66,8
https://www.nbcnews.com/politics/congress/senate-poised-pass-significant-child-online-safety-bills-decades-rcna164259,NBC,Senate passes the most significant child online safety bills in decades,Senate passes the most significant child online safety bills in decades,senate pass significant child online safety bill decade,2024-07-30T15:23:17.635Z,0,71,8
https://www.nbcnews.com/politics/justice-department/trump-hatted-rioter-sentenced-bear-spraying-8-officers-jan-6-rcna123792,NBC,Trump-hatted rioter sentenced for bear-spraying 8 officers on Jan. 6,Trump-hatted rioter sentenced for bear-spraying 8 officers on Jan. 6,trump hatted rioter sentenced bear spraying 8 officer jan 6,2023-11-06T21:50:11.254Z,0,68,10
https://www.nbcnews.com/select/shopping/best-cooking-gifts-home-chefs-ncna1283939,NBC,The best gifts for home chefs this holiday season,The best gifts for home chefs this holiday season,best gift home chef holiday season,2021-11-17T16:40:00.000Z,0,49,6
https://www.nbcnews.com/politics/2024-election/jd-vance-says-hard-trump-win-north-carolina-rcna171162,NBC,JD Vance says it would be 'very hard' for Trump to win without North Carolina,JD Vance says it would be 'very hard' for Trump to win without North Carolina,jd vance say would 'very hard' trump win without north carolina,2024-09-14T23:37:36.026Z,0,77,11
https://www.nbcnews.com/select/shopping/easyplant-self-watering-pots-ncna1296816,NBC,The Easyplant self-watering pots keep my plants healthy,The Easyplant self-watering pots keep my plants healthy,easyplant self watering pot keep plant healthy,2022-07-05T19:03:52.000Z,0,55,7
https://www.nbcnews.com/news/latino/doubts-surface-over-puerto-rican-governor-s-motivation-fire-housing-n1119616,NBC,Doubts surface over Puerto Rican governor?€?s motivation to fire housing secretary,Doubts surface over Puerto Rican governor's motivation to fire housing secretary,doubt surface puerto rican governor motivation fire housing secretary,2020-01-21T22:11:00.000Z,0,80,9
https://www.nbcnews.com/politics/harris-trump-battle-sports-fans-politcs-desk-rcna176181,NBC,When campaign and football season collide: Harris and Trump battle for sports fans: From the Politics Desk,When campaign and football season collide: Harris and Trump battle for sports fans: From the Politics Desk,campaign football season collide harris trump battle sport fan politics desk,2024-10-18T21:30:09.405Z,0,106,11
https://www.nbcnews.com/news/world/iran-protests-mahsa-amini-death-clashes-ayatollah-ali-khamenei-rcna54251,NBC,Weeks of protests that have 'shaken' Iran since one woman's death show no sign of fading,Weeks of protests that have 'shaken' Iran since one woman's death show no sign of fading,week protest 'shaken' iran since one woman death show sign fading,2022-10-27T16:11:16.729Z,0,88,11
https://www.nbcnews.com/news/asian-america/big-techs-big-problem-also-best-kept-secret-caste-discrimination-rcna33692,NBC,Big Tech's big problem is also its 'best-kept secret': Caste discrimination,Big Tech's big problem is also its 'best-kept secret': Caste discrimination,big tech big problem also 'best kept secret' caste discrimination,2022-06-23T15:18:31.740Z,0,75,10
https://www.nbcnews.com/select/shopping/best-coffee-makers-brewers-grinders-ncna1172991,NBC,The best coffee makers for every kind of coffee drinker,The best coffee makers for every kind of coffee drinker,best coffee maker every kind coffee drinker,2026-02-03T19:41:55.062Z,0,55,7
https://www.nbcnews.com/news/world/israel-hamas-war-gaza-city-evacuations-idf-rcna161299,NBC,Israel again orders residents to evacuate areas of Gaza City it once said were cleared of Hamas,Israel again orders residents to evacuate areas of Gaza City it once said were cleared of Hamas,israel order resident evacuate area gaza city said cleared hamas,2024-07-11T12:53:31.130Z,0,95,10
https://www.nbcnews.com/politics/justice-department/jan-6-rioter-rally-runner-arrested-tucker-carlson-conspiracy-theory-rcna97777,NBC,Jan. 6 rioter who Tucker Carlson guest said was a fed is arrested by the FBI,Jan. 6 rioter who Tucker Carlson guest said was a fed is arrested by the FBI,jan 6 rioter tucker carlson guest said fed arrested fbi,2023-08-02T21:45:18.093Z,0,76,10
https://www.nbcnews.com/politics/supreme-court/liberal-justices-say-trump-immunity-decision-will-disastrous-consequen-rcna159755,NBC,Liberal justices say Trump immunity decision 'will have disastrous consequences' for the U.S.,Liberal justices say Trump immunity decision 'will have disastrous consequences' for the U.S.,liberal justice say trump immunity decision 'will disastrous consequences' u,2024-07-01T15:24:52.420Z,0,93,10
https://www.nbcnews.com/news/latino/stateside-puerto-ricans-demand-answers-unused-hurricane-aid-puerto-rico-n1154236,NBC,Stateside Puerto Ricans demand answers on unused hurricane aid to Puerto Rico,Stateside Puerto Ricans demand answers on unused hurricane aid to Puerto Rico,stateside puerto ricans demand answer unused hurricane aid puerto rico,2020-03-10T20:37:00.000Z,0,77,10
https://www.nbcnews.com/politics/2024-election/trump-bernie-moreno-ohio-gop-senate-primary-rcna142861,NBC,Trump plays attack dog for Bernie Moreno as Ohio's GOP Senate primary ends on a vicious note,Trump plays attack dog for Bernie Moreno as Ohio's GOP Senate primary ends on a vicious note,trump play attack dog bernie moreno ohio gop senate primary end vicious note,2024-03-16T21:56:57.703Z,0,92,13
https://www.nbcnews.com/sports/mlb/guardians-yankees-alcs-game-3-rcna176042,NBC,Guardians stun Yankees on walk-off home run in extra innings,Guardians stun Yankees on walk-off home run in extra innings,guardian stun yankee walk home run extra inning,2024-10-18T02:54:36.148Z,0,60,8
https://www.nbcnews.com/news/world/israel-hamas-war-gaza-new-phase-netanyahu-rcna158982,NBC,Israeli war?€?s latest phase may reckon with tension between dismantling Hamas and rescuing hostages,Israeli war's latest phase may reckon with tension between dismantling Hamas and rescuing hostages,israeli war latest phase may reckon tension dismantling hamas rescuing hostage,2024-06-28T21:00:00.000Z,0,98,11
https://www.nbcnews.com/politics/2024-election/politics-tariffs-are-complicated-democrat-just-introduced-bill-make-tr-rcna172336,NBC,The politics of tariffs are complicated. A Democrat just introduced a bill to make Trump's proposals law.,The politics of tariffs are complicated. A Democrat just introduced a bill to make Trump's proposals law.,politics tariff complicated democrat introduced bill make trump proposal law,2024-09-27T16:38:40.634Z,0,105,10
https://www.nbcnews.com/politics/national-security/us-israel-joint-military-exercise-message-iran-rcna66927,NBC,"U.S., Israel launch military exercise to send message to Iran, others","U.S., Israel launch military exercise to send message to Iran, others",u israel launch military exercise send message iran others,2023-01-23T15:00:36.000Z,0,69,9
https://www.nbcnews.com/news/world/israel-hezbollah-war-lebanon-unfil-peacekeepers-gaza-rcna175434,NBC,U.N. peacekeepers in Lebanon pledge not to give in to Israeli demands to 'get out of harm's way',U.N. peacekeepers in Lebanon pledge not to give in to Israeli demands to 'get out of harm's way',u n peacekeeper lebanon pledge give israeli demand 'get harm way',2024-10-15T09:53:33.936Z,0,96,11
https://www.nbcnews.com/news/nbcblk/simple-reason-kamala-harris-shade-room-rcna175931,NBC,The simple reason Kamala Harris is on The Shade Room,The simple reason Kamala Harris is on The Shade Room,simple reason kamala harris shade room,2024-10-18T09:00:40.000Z,0,52,6
https://www.nbcnews.com/politics/donald-trump/trump-employee-told-fbi-former-president-ordered-staff-move-boxes-docu-rcna52019,NBC,A Trump employee told the FBI that the former president ordered staff to move boxes of documents at Mar-a-Lago,A Trump employee told the FBI that the former president ordered staff to move boxes of documents at Mar-a-Lago,trump employee told fbi former president ordered staff move box document mar lago,2022-10-13T01:51:02.445Z,0,110,13
https://www.nbcnews.com/select/shopping/prime-day-2024-what-to-buy-ncna1306067,NBC,4 products you should shop ?€? and 7 you probably shouldn?€?t ?€? during Prime Day,4 products you should shop and 7 you probably shouldn't during Prime Day,4 product shop 7 probably shouldnt prime day,2024-07-08T19:04:33.934Z,0,72,8
https://www.nbcnews.com/politics/2024-election/far-convention-democrat-runs-harris-hands-beer-rural-maine-rcna165606,NBC,"Far from the convention, a Democrat runs from Harris and hands out beer in rural Maine","Far from the convention, a Democrat runs from Harris and hands out beer in rural Maine",far convention democrat run harris hand beer rural maine,2024-08-20T20:14:54.252Z,0,86,9
https://www.nbcnews.com/investigations/iran-helping-houthi-rebels-yemen-target-us-reaper-drones-us-officials-rcna171834,NBC,"Iran is helping the Houthi rebels in Yemen target and down U.S. Reaper drones, U.S. officials say","Iran is helping the Houthi rebels in Yemen target and down U.S. Reaper drones, U.S. officials say",iran helping houthi rebel yemen target u reaper drone u official say,2024-09-19T22:30:41.000Z,0,97,12
https://www.nbcnews.com/news/world/ship-attack-houthi-red-sea-uss-eisenhower-rcna158406,NBC,Yemen?€?s Houthi rebels target ship in the Gulf of Aden as the Eisenhower aircraft carrier heads home ,Yemen's Houthi rebels target ship in the Gulf of Aden as the Eisenhower aircraft carrier heads home,yemen houthi rebel target ship gulf aden eisenhower aircraft carrier head home,2024-06-22T10:24:18.247Z,0,99,12
https://www.nbcnews.com/news/us-news/flashpoint-trump-republican-christian-tv-show-rcna150303,NBC,Inside the Christian TV show rallying Trump superfans with apocalyptic warnings,Inside the Christian TV show rallying Trump superfans with apocalyptic warnings,inside christian tv show rallying trump superfans apocalyptic warning,2024-05-03T13:00:11.191Z,0,79,9
https://www.nbcnews.com/politics/2024-election/trump-campaign-scrambles-abortion-ban-report-democrats-16-weeks-rcna139223,NBC,Trump campaign scrambles over abortion ban report as Democrats seize the moment,Trump campaign scrambles over abortion ban report as Democrats seize the moment,trump campaign scramble abortion ban report democrat seize moment,2024-02-16T20:18:25.197Z,0,79,9
https://www.nbcnews.com/select/shopping/best-gifts-new-parents-ncna1300748,NBC,21+ gifts for new parents that will help make life easier and more comfortable,21+ gifts for new parents that will help make life easier and more comfortable,21 gift new parent help make life easier comfortable,2025-07-22T15:24:43.494Z,0,78,9
https://www.nbcnews.com/news/world/israel-hamas-war-schools-struck-gaza-dozens-killed-rcna161064,NBC,Dozens killed as '4 schools in the last 4 days' struck in Gaza,Dozens killed as '4 schools in the last 4 days' struck in Gaza,dozen killed '4 school last 4 days' struck gaza,2024-07-10T13:03:28.920Z,0,62,9
https://www.nbcnews.com/politics/justice-department/trump-supporter-called-capitol-cops-weasels-jan-6-sentenced-prison-rcna42865,NBC,Trump supporter who called Capitol cops 'weasels' on Jan. 6 sentenced to prison,Trump supporter who called Capitol cops 'weasels' on Jan. 6 sentenced to prison,trump supporter called capitol cop 'weasels' jan 6 sentenced prison,2022-08-12T18:43:22.742Z,0,79,10
https://www.nbcnews.com/politics/justice-department/woman-arrested-allegedly-threatening-federal-judge-trump-election-case-rcna100320,NBC,Texas woman arrested and charged with threatening federal judge overseeing Trump?€?s election case,Texas woman arrested and charged with threatening federal judge overseeing Trump's election case,texas woman arrested charged threatening federal judge overseeing trump election case,2023-08-17T01:59:59.055Z,0,96,11
https://www.nbcnews.com/sports/nfl/tom-brady-expected-become-part-owner-nfls-las-vegas-raiders-rcna175455,NBC,Tom Brady and partner Tom Wagner to pay over $200 million for stake in Las Vegas Raiders,Tom Brady and partner Tom Wagner to pay over $200 million for stake in Las Vegas Raiders,tom brady partner tom wagner pay 200 million stake la vega raider,2024-10-15T13:09:59.667Z,0,88,12
https://www.nbcnews.com/select/shopping/curl-hair-type-explained-rcna129053,NBC,There are 9 types of curly hair ?€? here's how to identify and care for yours,There are 9 types of curly hair here's how to identify and care for yours,9 type curly hair here identify care,2023-12-11T18:00:22.258Z,0,73,7
https://www.nbcnews.com/news/us-news/former-nfl-qb-jay-cutler-arrested-charges-dui-gun-possession-minor-cra-rcna176111,NBC,Former NFL QB Jay Cutler arrested on charges of DUI and gun possession after minor crash in Tennessee,Former NFL QB Jay Cutler arrested on charges of DUI and gun possession after minor crash in Tennessee,former nfl qb jay cutler arrested charge duo gun possession minor crash tennessee,2024-10-18T16:27:38.855Z,0,101,13
https://www.nbcnews.com/politics/justice-department/reality-trump-stefaniks-jan-6-hostages-guilty-pleas-convictions-rcna132859,NBC,The reality of Trump and Stefanik's Jan. 6 'hostages',The reality of Trump and Stefanik's Jan. 6 'hostages',reality trump stefaniks jan 6 'hostages',2024-01-08T23:53:21.483Z,0,53,6
https://www.nbcnews.com/politics/politics-news/pence-idea-overturning-election-results-un-american-n1272334,NBC,Pence: Idea of overturning election results is ?€?un-American?€?,Pence: Idea of overturning election results is un-American,penny idea overturning election result un american,2021-06-25T11:50:00.000Z,0,58,7
https://www.nbcnews.com/health/health-news/fda-authorizes-novavaxs-updated-covid-vaccine-rcna118665,NBC,FDA authorizes Novavax's updated Covid vaccine,FDA authorizes Novavax's updated Covid vaccine,fda authorizes novavaxs updated covid vaccine,2023-10-03T20:30:28.130Z,0,46,6
https://www.nbcnews.com/politics/congress/jan-6-panel-adds-last-minute-hearing-tuesday-afternoon-rcna35509,NBC,Jan. 6 panel adds last-minute hearing Tuesday afternoon,Jan. 6 panel adds last-minute hearing Tuesday afternoon,jan 6 panel add last minute hearing tuesday afternoon,2022-06-27T17:02:44.076Z,0,55,9
https://www.nbcnews.com/select/shopping/what-are-best-skin-care-products-acne-prone-skin-look-ncna1032911,NBC,Acne is becoming more common among U.S. adults ?€? look for these 4 ingredients to treat it,Acne is becoming more common among U.S. adults look for these 4 ingredients to treat it,acne becoming common among u adult look 4 ingredient treat,2019-07-25T17:11:00.000Z,0,87,10
https://www.nbcnews.com/politics/justice-department/tense-new-jan-6-video-shows-republican-congressmen-admonishing-rioters-rcna132625,NBC,A tense new Jan. 6 video shows Republican congressmen admonishing rioters trying to enter House chamber,A tense new Jan. 6 video shows Republican congressmen admonishing rioters trying to enter House chamber,tense new jan 6 video show republican congressman admonishing rioter trying enter house chamber,2024-01-06T15:03:50.730Z,0,103,14
https://www.nbcnews.com/news/world/israel-withdrawing-units-gaza-rcna131800,NBC,Israel withdrawing some units from Gaza,Israel withdrawing some units from Gaza,israel withdrawing unit gaza,2024-01-01T17:27:12.697Z,0,39,4
https://www.nbcnews.com/politics/2024-election/harris-democratic-convention-hot-ticket-rcna165249,NBC,"From a 'wake' to 'Mardi Gras': With Harris, the Democratic convention is a hot ticket ","From a 'wake' to 'Mardi Gras': With Harris, the Democratic convention is a hot ticket",'wake' 'mardi gras' harris democratic convention hot ticket,2024-08-08T09:00:00.000Z,0,85,8
https://www.nbcnews.com/news/asian-america/narendra-modi-india-election-us-opinion-rcna155712,NBC,"After election setbacks, Narendra Modi's image in the U.S. is more important than ever","After election setbacks, Narendra Modi's image in the U.S. is more important than ever",election setback narendra modis image u important ever,2024-06-06T18:37:59.882Z,0,86,8
https://www.nbcnews.com/politics/2024-election/conservatives-voter-fraud-hunting-tool-eagleai-cleta-mitchell-rcna97327,NBC,Inside the right?€?s effort to build a voter fraud hunting tool,Inside the right's effort to build a voter fraud hunting tool,inside right effort build voter fraud hunting tool,2023-08-17T11:00:40.000Z,0,61,8
https://www.nbcnews.com/politics/2024-election/arizona-certifies-abortion-rights-initiative-november-ballot-rcna166321,NBC,Arizona certifies abortion-rights initiative for the November ballot,Arizona certifies abortion-rights initiative for the November ballot,arizona certifies abortion right initiative november ballot,2024-08-13T01:09:45.928Z,0,68,7
https://www.nbcnews.com/news/world/netanyahu-government-settlements-expansion-west-bank-ben-gvir-rcna63302,NBC,Netanyahu government makes West Bank settlement its expansion top priority,Netanyahu government makes West Bank settlement its expansion top priority,netanyahu government make west bank settlement expansion top priority,2022-12-28T14:57:02.290Z,0,74,9
https://www.nbcnews.com/news/world/india-g20-press-freedom-modi-journalist-access-rcna104261,NBC,G20 summit showcases India's global clout and press freedom worries ,G20 summit showcases India's global clout and press freedom worries,g20 summit showcase india global clout press freedom worry,2023-09-10T15:29:28.514Z,0,67,9
https://www.nbcnews.com/news/world/north-korea-kim-jong-un-nuclear-superpower-russia-ukraine-rcna174436,NBC,North Korea's Kim Jong Un wants to speed up becoming a nuclear superpower,North Korea's Kim Jong Un wants to speed up becoming a nuclear superpower,north korea kim jong un want speed becoming nuclear superpower,2024-10-08T14:32:58.473Z,0,73,10
https://www.nbcnews.com/health/health-news/ivf-doctors-patients-fearful-alabama-court-rules-embryos-are-children-rcna139636,NBC,Doctors and patients fearfully proceed with IVF after Alabama court rules embryos are children,Doctors and patients fearfully proceed with IVF after Alabama court rules embryos are children,doctor patient fearfully proceed ivf alabama court rule embryo child,2024-02-21T02:04:35.921Z,0,94,10
https://www.nbcnews.com/news/world/palestinian-father-miracle-daughters-gaza-israel-airstrike-rcna135034,NBC,Father hails ?€?miracle?€? daughters who were pulled from rubble after Israeli strike,Father hails miracle daughters who were pulled from rubble after Israeli strike,father hail miracle daughter pulled rubble israeli strike,2024-01-24T22:04:11.460Z,0,79,8
https://www.nbcnews.com/select/shopping/best-grooming-care-pet-awards-ncna1305982,NBC,We tried hundreds of pet care products ?€? these are the best.,We tried hundreds of pet care products these are the best.,tried hundred pet care product best,2023-06-27T12:24:00.000Z,0,58,6
https://www.nbcnews.com/select/shopping/best-sleep-gear-wellness-awards-ncna1304811,NBC,We tried dozens of sleep products to pick our 2023 award winners,We tried dozens of sleep products to pick our 2023 award winners,tried dozen sleep product pick 2023 award winner,2023-05-04T12:41:00.000Z,0,64,8
https://www.nbcnews.com/news/world/17-hostages-released-second-group-israel-hamas-pause-fighting-gaza-rcna126651,NBC,17 hostages released in second group amid temporary cease-fire in Gaza,17 hostages released in second group amid temporary cease-fire in Gaza,17 hostage released second group amid temporary cease fire gaza,2023-11-25T21:48:44.074Z,0,70,10
https://www.nbcnews.com/news/world/invented-butter-chicken-court-india-will-decide-rcna153870,NBC,Who invented butter chicken? A court in India will decide,Who invented butter chicken? A court in India will decide,invented butter chicken court india decide,2024-06-02T11:17:50.176Z,0,57,6
https://www.nbcnews.com/news/world/china-floods-drought-farming-wheat-climate-change-rcna96111,NBC,China's summer of extremes has farmers worried,China's summer of extremes has farmers worried,china summer extreme farmer worried,2023-08-08T08:45:07.426Z,0,46,5
https://www.nbcnews.com/news/world/hezbollah-nasrallah-threats-hamas-israel-iran-gaza-rcna164677,NBC,Hezbollah head vows vengeance over killing of Hamas leader in Iran ,Hezbollah head vows vengeance over killing of Hamas leader in Iran,hezbollah head vow vengeance killing hamas leader iran,2024-08-01T21:02:09.322Z,0,66,8
https://www.nbcnews.com/politics/2024-election/dead-heat-trump-pulls-even-harris-nbc-news-poll-rcna174201,NBC,'Dead heat': Trump pulls even with Harris in NBC News poll,'Dead heat': Trump pulls even with Harris in NBC News poll,'dead heat' trump pull even harris nbc news poll,2024-10-13T13:00:41.000Z,0,58,9
https://www.nbcnews.com/politics/2024-election/barack-obama-cuts-new-ad-elissa-slotkin-battleground-michigan-senate-r-rcna173937,NBC,Barack Obama cuts new ads in major Senate races,Barack Obama cuts new ads in major Senate races,barack obama cut new ad major senate race,2024-10-04T11:00:40.000Z,0,47,8
https://www.nbcnews.com/news/nbcblk/black-men-drifted-democrats-toward-trump-record-numbers-polls-show-n1246447,NBC,"Black men shift slightly toward Trump in record numbers, polls show","Black men shift slightly toward Trump in record numbers, polls show",black men shift slightly toward trump record number poll show,2020-11-04T20:45:00.000Z,0,67,10
https://www.nbcnews.com/news/world/gaza-burials-dead-israel-hamas-war-rcna124238,NBC,Gaza struggles to bury and grieve the dead in accordance with Islamic traditions,Gaza struggles to bury and grieve the dead in accordance with Islamic traditions,gaza struggle bury grieve dead accordance islamic tradition,2023-11-15T10:40:19.376Z,0,80,8
https://www.nbcnews.com/news/us-news/bullet-found-bodies-2-indiana-teens-delphi-killings-linked-suspects-gu-rcna59235,NBC,"Bullet found near bodies of 2 Indiana teens in Delphi killings linked to suspect?€?s gun, officials say ","Bullet found near bodies of 2 Indiana teens in Delphi killings linked to suspect's gun, officials say",bullet found near body 2 indiana teen delphi killing linked suspect gun official say,2022-11-29T22:25:37.513Z,0,101,14
https://www.nbcnews.com/politics/white-house/biden-speaks-netanyahu-tensions-israel-hamas-war-mount-us-rcna149724,NBC,Biden speaks with Netanyahu as tensions over the Israel-Hamas war mount in the US,Biden speaks with Netanyahu as tensions over the Israel-Hamas war mount in the US,biden speaks netanyahu tension israel hamas war mount u,2024-04-29T00:06:50.709Z,0,81,9
https://www.nbcnews.com/politics/2024-election/vance-says-trump-not-lose-2020-election-not-words-use-rcna175787,NBC,Vance says Trump didn't lose the 2020 election: 'Not by the words I would use',Vance says Trump didn't lose the 2020 election: 'Not by the words I would use',vance say trump didnt lose 2020 election 'not word would use',2024-10-16T23:12:08.147Z,0,78,11
https://www.nbcnews.com/news/world/israel-strikes-lebanon-hezbollah-revenge-device-blasts-nasrallah-rcna171946,NBC,Israel says it killed a top Hezbollah official in 'targeted' Beirut strike ,Israel says it killed a top Hezbollah official in 'targeted' Beirut strike,israel say killed top hezbollah official 'targeted' beirut strike,2024-09-20T09:02:09.499Z,0,74,9
https://www.nbcnews.com/politics/2024-election/harris-rattles-angry-trump-debate-both-candidates-seek-mantle-change-rcna169058,NBC,Harris rattles 'angry' Trump in debate as both candidates seek mantle of change,Harris rattles 'angry' Trump in debate as both candidates seek mantle of change,harris rattle 'angry' trump debate candidate seek mantle change,2024-09-11T03:55:28.766Z,0,79,9
https://www.nbcnews.com/business/business-news/cvs-replaces-ceo-profits-share-price-suffer-rcna176072,NBC,"CVS replaces CEO as profits, share price suffer  ","CVS replaces CEO as profits, share price suffer",cv replaces ceo profit share price suffer,2024-10-18T12:07:26.134Z,0,47,7
https://www.nbcnews.com/select/shopping/best-hair-diffusers-travel-rcna140917,NBC,These top-rated hair diffusers are easy to travel with,These top-rated hair diffusers are easy to travel with,top rated hair diffuser easy travel,2024-02-28T19:07:53.611Z,0,54,6
https://www.nbcnews.com/specials/gaza-universities-destroyed-israel-military-war/index.html,NBC,Class destroyed: The rise and ruin of Gaza's revered universities,Class destroyed: The rise and ruin of Gaza's revered universities,class destroyed rise ruin gaza revered university,2024-04-23T19:18:18.696Z,0,65,7
https://www.nbcnews.com/politics/2022-election/far-right-election-denier-mastriano-wins-gop-race-governor-pennsylvani-rcna29136,NBC,Far-right election denier Mastriano wins GOP race for governor in Pennsylvania,Far-right election denier Mastriano wins GOP race for governor in Pennsylvania,far right election denier mastriano win gop race governor pennsylvania,2022-05-18T02:06:53.014Z,0,78,10
https://www.nbcnews.com/tech/security/us-microsoft-seize-100-websites-allegedly-used-russian-spies-rcna173784,NBC,U.S. and Microsoft seize over 100 websites allegedly used by Russian spies,U.S. and Microsoft seize over 100 websites allegedly used by Russian spies,u microsoft seize 100 website allegedly used russian spy,2024-10-03T18:09:35.523Z,0,74,9
https://www.nbcnews.com/politics/2024-election/republican-national-committee-convention-trump-may-not-attend-rcna156838,NBC,Republican National Committee prepares for a convention Trump may not attend,Republican National Committee prepares for a convention Trump may not attend,republican national committee prepares convention trump may attend,2024-06-13T10:36:40.971Z,0,76,8
https://www.nbcnews.com/news/world/iran-strikes-israeli-targets-rcna147407,NBC,Iran launches retaliatory attack on Israel that risks sparking regional war,Iran launches retaliatory attack on Israel that risks sparking regional war,iran launch retaliatory attack israel risk sparking regional war,2024-04-13T21:41:49.292Z,0,75,9
https://www.nbcnews.com/politics/2024-election/biden-privately-remains-torn-defiance-acceptance-debate-rcna160274,NBC,Biden privately remains torn between defiance and acceptance amid calls to step aside??,Biden privately remains torn between defiance and acceptance amid calls to step aside??,biden privately remains torn defiance acceptance amid call step aside,2024-07-04T02:46:19.788Z,0,87,10
